,HotelName,Date,Reputations,Comments,Purposes,companions
297,ストリングスホテル　名古屋,2017年01月,4,"
    お正月に宿泊しました。ツインだったのですが、部屋が狭いせいか、ベッドとベッドがくっつくほどでした。久し振りにお酒を飲んで寝たら、大いびきだったようで翌日妻から苦情が出ました(笑)",レジャー,家族
298,ストリングスホテル　名古屋,2016年11月,4,"
    小さい子供がいたので、心配しましたが～楽しく過ごさせて頂きました。モーニングとても美味しかったです。又機会があれば行かさせて頂きます。",レジャー,家族
299,ストリングスホテル　名古屋,2016年11月,4,"
    当日、甥の結婚式を終えお世話になりました。ホテル内お部屋も美しくサービスも良かったです。ありがとうございました。又、名古屋に行った際には利用させて頂きます。",レジャー,家族
300,ストリングスホテル　名古屋,2017年01月,3,"
    先日宿泊しました。新しいホテルということで、部屋やロビー、レストランはとてもきれいでした。雰囲気も統一されていて良かったと思います。ディナーは、レストランを別で予約して利用しましたが、とても美味しかったです。朝食は美味しかったですが、少し種類が少ない気がしました。もう少し種類があれば、と思います。あと、プランだとアメニティが付いてるはずですが、ありませんでした。チェックアウト後に気づいたのですが、部屋を当日グレードアップしたからなかったのでしょうか。残念です。その他のサービス、フロントの方の対応は良かったです。",レジャー,家族
301,ストリングスホテル　名古屋,2016年12月,5,"
    とてもお洒落で、落ち着く空間です。ラウンジにピアノがあればもっと良いです。",レジャー,家族
302,ストリングスホテル　名古屋,2016年12月,5,"
    女子会に最適でした。サービスは値段以上に心のこもった丁寧なものでした。送迎バスの運転手の方を始めとするすべてのスタッフの方の対応がやわらかくあたたかいもので、仕事に誇りと責任を持ってらっしゃることがわかるものでした。他のホテルと比べてけして安くはありませんが、それだけの価値はあると感じるホテルです。このクオリティのお部屋にはブルレイが設置してあるということ、最初に確認してれば、プルレイディスクを持ってきたのに、と自分の下調べの甘さを後悔しました。コンビニもありますし、部屋での女子会最適です。また名古屋に来ることがあれば使わせていただきたいです。ありがとうございました。",レジャー,一人
303,ストリングスホテル　名古屋,2016年12月,4,"
    12月29日に宿泊しました。◆立地：名古屋駅から15分くらい歩きますが、駅⇔ホテル間のシャトルバスも出ており、それほど不便は感じません。◆部屋：きれいで洗練されている印象です。ベッドも適度な柔らかさで、寝心地もよかったです。◆食事：朝食はやや物足りなさを感じました。特に列に並んだりすることもなく上品な感じですが、小さい子供が食べたがるもの（ウインナー、ポテト等）はあまりなかったような気がします。◆風呂：トイレと分かれており、レインシャワーも気持ちよかったですが、他のシティホテルと比較して特筆することはありません。◆その他：フロントの方々をはじめ、レストランの従業員、清掃員の方々の対応は大変気持ち良いものでした。中庭(?)にあるきれいな結婚式場や新幹線等の電車を部屋から見ることができました。新しいホテルなので全般的に大変きれいで清潔感がありました。",レジャー,家族
304,ストリングスホテル　名古屋,2016年12月,5,"
    総合的に満足いく宿泊ができました。スタッフの方の対応もよく、朝食も美味しかったです。",レジャー,家族
305,ストリングスホテル　名古屋,2016年12月,4,"
    2回目の利用です。肌に合っていたのか、イオン水のお風呂・シャワーは妻に大好評でした。残念ながら朝食は質が落ちたというのが正直な感想。駐車場もあり、車移動の自分にとっては便利なホテルです。また機会がありましたらお邪魔したいと思います。",レジャー,家族
306,ストリングスホテル　名古屋,2016年12月,4,"
    水準以上で満足",ビジネス,一人
307,ストリングスホテル　名古屋,2016年11月,5,"
    リピートしてます。いつも丁寧な接客して頂きまして、嬉しく思います。今後もよろしくお願いいたします。",ビジネス,一人
308,ストリングスホテル　名古屋,2016年11月,5,"
    アクセスがいいとは言い難いですが、それ以外は文句なしの5点満点です。",ビジネス,恋人
309,ストリングスホテル　名古屋,2016年12月,4,"
    12月3日に宿泊しました。チェックインが少し遅くなってしまったのですが、フロントの方が快く対応してくださいました。又、最後にごゆっくりどうぞと一言添えた心遣いが嬉しかったです。すぐ近くにコンビニがなかったり、駅から少し歩くのが少し不便ではあるかなぁと感じましたが、お部屋も施設もとても綺麗でオシャレまた利用したいと思いました！",レジャー,友達
310,ストリングスホテル　名古屋,2016年11月,4,"
    設備やサービスはとてもすばらしかったです。お部屋を広い部屋にランクアップして下さり、すごく快適に過ごすことができました。名古屋駅から徒歩で行きましたが、場所が分かりにくいです。徒歩15分の予定が迷ってしまい、荷物もありグッタリ。タクシーか車ならここ！それ以外なら駅近くのホテルを選びます。",レジャー,友達
311,ストリングスホテル　名古屋,2016年11月,4,"
    部屋のアップグレードもしていだきありがとうございました。部屋もきれいでフロントやラウンジのスタッフの対応も素晴らしかったと思います。ラウンジと夕食、朝食にライブキッチンで食事をしました。総合的に食事のクオリティは良い方だと思います。品数が少し少ないような気がしますが。美味しかったです。残念なのはライブキッチンの方の対応というか頼んでもめんどくさそうですし、注文静らかったです。ライブキッチン以外のスタッフさんが素晴らしい分非常に勿体ないと思います。せっかくのライブですのでそこだけが残念でした。後、部屋の浴槽に髪の毛があったのはちょっとって感じですね。総合的にこの価格なら文句ないです。",ビジネス,一人
312,ストリングスホテル　名古屋,2016年11月,4,"
    11月18日に1泊しました。とても外観、内装ともとても綺麗でした。クリスマス仕様の内装もセンスがよく素敵でした。名古屋駅からは歩くとかなりあり、周りに飲食店も少ないため夕食をとるのに外出した際少し不便に感じました。お部屋は掃除が行き届いておりとても快適でしたが、トイレの便座のスイッチがオフになっていました。11月なのでさすがに電源を入れておいてほしかったです。ベッドは今まで泊まったどのホテルよりも寝心地がよくリラックスできました。",ビジネス,家族
313,ストリングスホテル　名古屋,2016年11月,4,"
    ベッドがふかふかでとても気持ち良く休むことができました！新しいホテルということもあり、お部屋もとてもキレイでした^_^お風呂場は洗面台のアメニティをひとつ取る度に置いてあるアメニティがバラバラ床に落ちてしまったので置き場所が違うほうが良いのでは、、、と思ってしまいました。(アメニティを置いてあるスペースが狭いため仕方ないとは思いますが、)朝食会場で通された席が隣と近くて、他の方に比べて明らかにテーブルが狭かったのだけ気になりました(すごく混雑している様には見えなかったしチャペル側の窓側のお席も空いているように見えました)とはいえ、お得な価格で宿泊できて満足でした！機会があったらまた利用させて頂きたいと思います。",レジャー,恋人
314,ストリングスホテル　名古屋,2016年11月,4,"
    レディースプランでアメニティがフェラガモなのに量がたくさんあり、すごいと思いました。朝食も美味しく、部屋の雰囲気も良かったです。なんといっても、社員の方の対応が最高でした。",レジャー,家族
315,ストリングスホテル　名古屋,2016年11月,5,"
    立地は少しわかりづらかったですが、ホテルは最高でした。スタッフが多く充実していました。また、対応も良かったです。お部屋もとても広く、清潔感がありました。また、お部屋から見える景色が素晴らしかったです(隣の結婚式場)。朝食もバイキング形式で充実しておりました。両親との家族旅行でしたが、とても喜んでおりました。また利用したいと思えるホテルでした。ありがとうございました。",レジャー,家族
316,ストリングスホテル　名古屋,2016年11月,4,"
    今回、初めての家族旅行で利用させていただきました。部屋、接客はとても良かったと思います。朝食付きのプランだったので期待していたのですがはっきり言って期待ハズレでした。値段の割にお得感も無く味も普通でなんの感動もありませんでした。今度利用するときは素泊まりで利用したいと思います。朝食以外はとても満足の行くホテルでした。",レジャー,家族
317,ストリングスホテル　名古屋,2016年11月,3,"
    初めて利用させていただきましたが、再訪はありません。１）場所が分かりにくいです。２）私にはHP記載の地図が非常に分かりにくく不親切であると感じました。自身の問題もあるのかも知れませんが迷いました。３）遅くのチェックインだったのですが、ロビーまでの案内が非常に不親切です。同タイミングでチェックインされた方も同じだったようですが、１回のアートグレースのレストランで聞かなくてはならない状況でした。４）ロビー階のスペース/配置も上手くないと感じました。（私見ですが。）",ビジネス,一人
318,ストリングスホテル　名古屋,2016年11月,4,"
    名古屋駅から近いのでとても便利です。食事時には徒歩圏内にいろいろと食事できるところへ行けます。朝食はホテル内で食べましたが、メインを選んであとはバイキング形式というのもなかなか面白い。部屋の中はとても機能的で洒落ています。広さがちょっと狭いのかなという気はしますが、立地条件を考えるとこんなものかなという感じです。とにかく立地がすごく良くて金額的にも割安感があるので、名古屋に来ることがあったらまた泊まりたいと思いました。",レジャー,友達
319,ストリングスホテル　名古屋,2016年11月,4,"
    11月2日に宿泊しました。部屋は清潔感があり、過ごしやすく、朝食は美味しかったです。今回朝は時間が無く、朝食を早めに済ませてしまいましたが、次回宿泊する時は早めに来て、ゆったり朝食を楽しみたいです。レストランから見えるチャペルはとても綺麗でした！女性用のアメニティがもう少し充実してると、さらに良いかなと思いました。",レジャー,恋人
320,ストリングスホテル　名古屋,2016年11月,5,"
    最近は、名古屋の宿泊を代理で予約するときは、よく利用します。名古屋駅からは、少し歩きますが、名古屋駅周辺とは思えないほど、静かで景観が素敵だと思います。今後この町も栄えてくる思われますので、予約もとりにくくなると寂しいです。今後も利用しますので、よろしくお願いいたしますね。",その他,仕事仲間
321,ストリングスホテル　名古屋,2016年10月,5,"
    Zepp名古屋でイベントの際、利用させていただきました。エントランスをはじめ、お部屋やホテルに広がる上品で豪華な空間に、お世話になった間じゅう、驚き癒されました。ホテルフロントで事前に電話で相談していたことをスタッフさんの方から聞いてくださり、滞在中も、丁寧に接していただき、安心してくつろぐことが出来ました。子ども（添い寝対象）と一緒に宿泊したのですが、その子どもの分までタオルなど用意してくださっていたのには、衝撃を受けました。ホテル側の素晴らしい配慮に感謝しております。また、ベットサイドに埋め込みのUSB電源が装備されていて、大変助かりました。名古屋駅から少し離れたところにあるとはいえ、無料送迎バスもあり、徒歩でも十分歩ける距離だと思います。名古屋に行く際は、また利用したいホテルです。",レジャー,友達
322,ストリングスホテル　名古屋,2016年10月,5,"
    コスパは高かった 初めて利用したが部屋も綺麗で豪華だったランクアップしていただき感謝 また利用したい",その他,恋人
323,ストリングスホテル　名古屋,2016年10月,5,"
    名古屋出張で利用しました。次も利用したいホテルです。当日空きがあったため、スペシャルツインにアップグレードしてくれました。今年開業の新しいホテルだったので期待していましたが、期待以上でした。新しくて綺麗なのは当然ですが、内装デザインは高級感があって落ち着いています。バス・トイレは別ユニットで、トイレは結構広かったです。バスには浸かりませんでしたが、十分な広さです。レインシャワーもついてます。ベッドは広めでぐっすり眠れました。朝食はビュッフェスタイルで、卵料理も選べてかつ、おいしい。唯一の欠点は駅から遠いこと。それでもコストパフォーマンスとのバランスで丸。",ビジネス,一人
324,ストリングスホテル　名古屋,2016年09月,5,"
    Zepp名古屋でのコンサートのため利用させてもらいました。入り口のスタッフさんやプロントの対応が素晴らしく、大変寛げました。朝食もメイン料理が選べるスタイルでとても美味しかったです。帰りはシャトルバスを利用。最後まで非常に満足できる滞在でした。是非また利用させてもらいます。",レジャー,一人
325,ストリングスホテル　名古屋,2016年09月,4,"
    9月13日に宿泊しました。とても清潔感がありフロント対応も良かったです。朝食もとても種類があり味はもちろんですが、スタッフの方々の笑顔や雰囲気が良くこちらのホテルを選んで良かったです。また名古屋旅の際はお世話になりたいと思います。",レジャー,家族
326,ストリングスホテル　名古屋,2016年09月,5,"
    名古屋駅から歩いても十分に行ける距離ですが送迎バスが３０分に一本が 有り便利です。建物もとっても綺麗で受付フロントでオシボリが出て来るHOTELは初めてでした。スタッフの態様も丁寧で笑顔が良いですね。朝食もメイン一品とビッフェタイプで料理の品数も多く、とっても美味しく頂きました。今回はコンサートを見に行って名古屋で一泊しましたが。次回は是非に連泊したいですね。本当に満足な一泊でした。",レジャー,家族
327,ストリングスホテル　名古屋,2016年09月,5,"
    大切な知人に紹介しました。とても過ごしやすかったとのことです。安心しました。また、利用します。",レジャー,一人
328,ストリングスホテル　名古屋,2016年09月,5,"
    駅からは少し距離があるものの、送迎バスがあるので助かりました。結婚式場併設なので、エントランスもかなり上品なあしらいでした。部屋もゆったりしていて、バストイレが別々なのも嬉しいです。また機会あれば利用させていただきます。",レジャー,家族
329,ストリングスホテル　名古屋,2016年08月,4,"
    当日急に宿泊することになったのですが、良いお部屋が空いていてよかったです。ベッドも寝心地が良くお部屋は水周りも全てキレイでした。滞在時間が短かったのが残念です。名古屋駅からは少し離れていますが、いわゆる繁華街ではないので、周辺環境も落ち着いていて静かでした。",レジャー,一人
330,ストリングスホテル　名古屋,2016年08月,5,"
    ホテルまでシャトルバスが出ていたので行きは迷う事なくホテルに行く事ができましたが、ホテルに戻る時は最終のシャトルバスに間に合わず徒歩で戻りましたが迷ってしまい時間がかかりました。部屋は少し狭かったですがベッドはふかふかでお風呂も広く良かったです。ホテルの方もとても親切でした。",レジャー,友達
331,ストリングスホテル　名古屋,2016年08月,4,"
    スマートダブルに宿泊をしました。口コミ通り朝食は非常によかったです。シャワーの設備もオシャレで立派でしたが、ユニットバスの狭いスペースでは逆に立派過ぎて、シャワーカーテンの外まで濡らしてしまいました。子供と宿泊したので、子供用のスリッパは用意して頂いていたのですが、ルームウェアも子供サイズがあればいいなと思いました。部屋は思ったよりこじんまりしていましたが、新しくて綺麗です。ベッドの寝心地も最高です。何より、ホテルに入った時のラウンジの高級感でテンションがあがります。立地に関しては確かにそんなに良くないですが、名古屋駅からの送迎があるためそこまで不便には感じませんでした。名古屋に行く際はまた利用したいと思います。",レジャー,家族
332,ストリングスホテル　名古屋,2016年08月,1,"
    完全に泊まらない方が良いですね。まず立地は私の目的であるZEPPの目の前なので良かったけど、名古屋駅からは凄く遠いです。15～20分くらいかな。ホテルの内装や外観は綺麗で良かった。部屋の広さは普通。金額的に考えたら狭いかも？一番の難点は１泊15000円くらいするのにも関わらず、壁が薄すぎる！！廊下の声は丸聞こえ。隣の部屋の生活音やテレビの音も結構聞こえる。１泊2000円のホテルと変わらない状況で物音があると寝れない自分には厳しかった。そして朝食は3000円くらいするくせに品数が少なく、メインを４種類から選ばされる。味も普通。半額くらいで泊まったホテルの方が品数も多くて美味しかった。ホテルの人も客(私)が居るのに私語を普通にしていたり、挨拶がなかったり。高いホテルの部類に入るくせに、良い所はZEPPの目の前で綺麗なことだけでした。",レジャー,一人
333,ストリングスホテル　名古屋,2016年08月,5,"
    名古屋駅からは少々離れて残念なのですが（徒歩10分くらいで歩けます）、車で行くには駅前の混雑を避けれているのでいいかな。大通りからホテルへの看板が少ないので少し迷いました。それ以外は、寝やすいし綺麗でモダンだし、何と言っても食事（朝のバイキング）は本当に美味しかったです！作りたてのメインメニューを選べ（オムレツ、パンケーキ、焼き魚、あと一つ・・？）、大満足間違いなしです♪",レジャー,家族
334,ストリングスホテル　名古屋,2016年08月,4,"
    ホテルに入っているレストランを利用したくて、「じゃあ、新しいホテルだし泊まろう」と結婚記念の祝いも兼ねて伺いました。チェックインの際は、当方の希望に限りなく応えようとしていただき感謝でいっぱいです。妻も大喜びしておりました。ホテル内は、新しいので気持ちがあがります。ブライダルを前面に押し出した感じで、1Ｆはラグジュアリーなのですが、ホテル客室内はビジネス感の方が強く出ています。でも清潔感を維持できれば大丈夫だと思います。清掃が細かいところが行き届いていないのが残念だったので、今後長く名古屋で続いて欲しいホテルの１つになったので、清掃を頑張って維持していつまでも綺麗なホテルでいて欲しいな、と思いました。ホテルの方々の対応は初々しさがありますが、とても熱心な姿勢が高評価です。朝のブッフェは正直、当方は味の面等少し期待はずれでした。もっともっと素晴らしくなるのを期待してます。宿泊とは関係ありませんが、こちらの鉄板焼き「匠」は素晴らしい食事内容でした。また是非伺いたいです。お部屋をグレードアップして頂き、良き記念日の滞在ができました。感謝でいっぱいです。ありがとうございました。",レジャー,家族
335,ストリングスホテル　名古屋,2016年08月,4,"
    部屋は狭かったですが、ベッドが、ふかふかで心地よく、子供が、よく眠ってくれました。朝食は、スタッフさんも優しく、家族皆んな美味しく楽しく頂きました。",レジャー,家族
336,ストリングスホテル　名古屋,2016年08月,5,"
    8月11日から2泊お世話になりました。ホテルの方が常にお客様の行動を見て積極的に次の所作を取られているのがわかるホテルで、大変気持ちのいいホテルでした。朝食も大満足でした。１つだけお願いできるならば氷を持って行くところが喫煙所の近くで煙草を吸わない人にとっては残念な場所にあるところです。また名古屋へ行く時にはお願いできればと思っています。",レジャー,家族
337,ストリングスホテル　名古屋,2016年07月,5,"
    新しくきれいなホテルでした。接客が大変良かったです。また泊まりたいと思います。",レジャー,家族
338,ストリングスホテル　名古屋,2016年08月,5,"
    名古屋市科学館の帰りに宿泊しました。大変綺麗で、スタッフさんの対応も丁寧で優しかったです。個人的には最上階にいつか、大浴場を作ってほしいです(^_^そしたら値段あがっちゃうかなf^_^;とにかく総合的にとても満足したホテルです、ありがとうございました！",レジャー,一人
339,ストリングスホテル　名古屋,2016年08月,5,"
    夏休みに家族で利用しました。場所はZepp名古屋の目の前ですから名駅からは少し距離がありますが、車で行ったので特に問題ありませんでした。(駐車場はホテルの横にあり、出し入れ自由で1泊2千円でした)フロントは4階ですが、その分1階のロビーは広く、奥にチャペルも見えたり豪華な造りで、エレベーターまでの間に期待が高まります。部屋も綺麗で、トイレとバスが別なのもよかったです。(壁紙もセンスがあります)ただ洗面所の水道が節水のためか水量が少なく、手や顔を洗うのが大変でした。枕元にはコンセントとUSBがありスマホの充電は問題ありません。欲を言えばライトを暗く調光できるとなおよかったです。夕食は2階のシェフズライブキッチンで食べましたが、お寿司とローストビーフがとても美味しかったです。席に案内してくれた方、お寿司を握ってくれた方、食器を下げてくれた方…。すべてのスタッフの方の対応が良く、気持ち良く過ごせました。また利用させていただきます。",レジャー,家族
340,ストリングスホテル　名古屋,2016年08月,4,"
    新規ホテルなので設備は当然新しく、ベッドは特に快適でした。加えて、ホテルマン達のサービスも全体的に初々しかったですが、一生懸命さは伝わってきました。立地はやや不便、部屋の広さはビジネスホテルに近いですが、今後、それを補うサービスに期待が持てそうです。",レジャー,家族
341,ストリングスホテル　名古屋,2016年07月,5,"
    立地以外は、名古屋でトップクラス。おすすめのホテルです。",ビジネス,一人
342,ストリングスホテル　名古屋,2016年07月,4,"
    近くにセブンイレブンがあって、便利でした。サービスも良くて、とても良かったです。",レジャー,恋人
343,ストリングスホテル　名古屋,2016年07月,5,"
    ビジネスホテル並みの値段でしたが、ホテルが結婚式場と同じ建物で高級感はシティホテルクラスでした。少し名駅から離れますか、新しくスタッフの方の対応も気持ち良かったので、また利用したいと思います。",レジャー,一人
344,ストリングスホテル　名古屋,2016年07月,4,"
    チェックインからスムーズにでき、対応もすごく丁寧でよかったです。また、泊まりたいと思いました。",レジャー,家族
345,ストリングスホテル　名古屋,2016年07月,4,"
    客室廊下の絨毯に部屋番号が入っていたのがわかりやすくてとても良い",その他,家族
346,ストリングスホテル　名古屋,2016年07月,1,"
    建物は新しくてキレイです。お部屋は壁が薄くて、隣の声が結構聞こえます。サービスは素人です。部屋で奥さんが子どもを寝かせるのに、その間、ホテルのロビーで待機していたら、宿泊者かどうかホテルの従業員に確認されたのは、これまでの同レベルのホテルで初めてです。不審者扱いされて、大変不快でした。",レジャー,家族
347,ストリングスホテル　名古屋,2016年07月,5,"
    とても綺麗なホテルで大満足でした。次回は朝食付きのプランで、レストランの利用もしてみたいです。",レジャー,一人
348,ストリングスホテル　名古屋,2016年07月,5,"
    ７月９日から１泊で宿泊しました。駅からの送迎やスタッフの対応もとても良く、朝食もメインを選べたり飲み物も色々と充実していて満足です。お部屋はアメニティ等しっかりと揃っていて文句なし。また名古屋に来た時にはぜひ利用したいと思います。今度は、ホテル内で夕食やランチをしてみたいです。",レジャー,家族
349,ストリングスホテル　名古屋,2016年07月,4,"
    他の方も書かれているとおり名古屋駅が最寄りと思うと遠いです。あおなみ線のささしまライブ駅を最寄りと考えると近いです。朝食付きのプランにしてよかったです。おいしかった。部屋の洗面台の水の出が非常に悪かったです。最上階だったせいもあるかもしれませんが、風呂のシャワーの出は良いのに、なぜ、ここの水が出ない？と不思議な気持ちでした。",レジャー,一人
350,ストリングスホテル　名古屋,2016年07月,1,"
    差別を受けた。二度と宿泊しない。",ビジネス,一人
351,ストリングスホテル　名古屋,2016年06月,5,"
    旅行で一泊お世話になりました。駅から遠いですが徒歩15分で着きますし、バスもあるので便利でした。対応もとても良くて気持ちよく過ごせます。朝食が選べて、外を見ながらいただきました。ゆっくりと過ごす時間が出来て満足です。ホテル全体が大変綺麗ですので、名古屋に泊まるならおすすめです。",レジャー,家族
352,ストリングスホテル　名古屋,2016年05月,4,"
    宿泊費以外に問題なし。朝食は食べないとそん。",ビジネス,一人
353,ストリングスホテル　名古屋,2016年06月,4,"
    朝食は抜群によし。もう少し安いと躊躇なく泊まれる。",ビジネス,一人
354,ストリングスホテル　名古屋,2016年06月,4,"
    ブルックリンな感じがとても素敵なホテルでした。調度品もお部屋の雰囲気もオープンしたてということもあり、キレイで良かったです。お風呂のシャワーやベットもこだわっていて快適に過ごせました。ただ、結婚式の会場と一緒になっていて、最初に案内してくれたのが、結婚式場側の人で、ずっとインカムで話しをしていて、こちらの話しはまともに聞いてもらえず、非常に感じが悪かったです。だったら案内してくれない方がマシです。若いから仕方ないのかな、と思いながら、ホテルのフロントへ行くと、こちらは丁寧な対応で、好印象でした。チェックアウトの女性の方が、いろいろ聞いてくれて助かりました。食事は１階で、アフタヌーンティーを頂いたのですが、こちらの接客はひどかったです。お水を３回頼んでやっと、席に着いた途端「このあと予約が入ってるので時間限定です」と言われ（でも私たち入れてあと１組だけでしたが）アフタヌーンティーなのに紅茶はぬるく薄く、飲めたものでなく、取り替えてもらったのも、遅いし薄いし、お湯を飲んでるみたいでした。このアフタヌーンティーはおすすめできません。スタッフの方も暇なのか、インカムで雑談したり、ハードがいいだけに残念でした。ここでの結婚式はありえないと思いました。",その他,家族
355,ストリングスホテル　名古屋,2016年06月,4,"
    新しいホテルなのできれいでサービスもよかったです。ただ駅から距離がありました。今回は時間がなかったので、次はレストランを利用したいです。",その他,一人
356,ストリングスホテル　名古屋,2016年06月,2,"
    オープンしてあまりたっていないということで、設備や外観は大変よかったです。Zeppもすぐそばだし、ライブ終わりの宿泊など最適だとは思いました。ルームキーでしか開かないドアやエレベーターなどのセキュリティも確保されており、そこは好感がもてます。ただ、ヒューマンオペレーション面において2点、気になる対応がありましたので情報共有させていただきたいと存じます。全く同じ場所（名古屋駅）から発着するシャトルバスがあるにもかかわらず、シャトルバス運行時間中、駅からタクシーに乗る場合の最寄出口について電話で問合せた際、シャトルバスがあることについて一切案内がありませんでした。タクシーが着いたのと全く同じタイミングでシャトルバスがホテル前に止まったことでその存在を初めて知りました。シャトルバスの運行というのは知っている人だけが使えるシークレットなサービスなんでしょうか。そこまで調べ尽くしていなかったことが悔やまれます。タクシーに乗ると、駅周辺は交通規制が多く、体感よりはるかに回り道をするため、料金も意外とかかります。駅からの徒歩が困難な方には、シャトルバスを活用することを強くお勧めします。（あおなみ線利用も、現在のところは周辺が工事中で道路が遠回りでした。）さらにチェックアウト後に電話が来て、頼んでも食べてもいない朝食料金\6,900が未払いだと請求されました。もちろん、こちらの正当性は認めていただけたので朝食代の支払いは発生しないということで決着しましたが、残念でした。",レジャー,家族
357,ストリングスホテル　名古屋,2016年05月,4,"
    朝食はおすすめ。コンビニも近い。駅ぐ意外に遠い。",ビジネス,一人
358,ストリングスホテル　名古屋,2016年06月,3,"
    駅から意外に遠い。朝食は、今までにないぐらい楽しく美味しい。",ビジネス,一人
359,ストリングスホテル　名古屋,2016年04月,4,"
    家族3名でスペシャルクラスを利用しました。客室は新しく清潔で、広いテーブルや、バス・洗面所から独立したトイレなどが使いやすかったです。また部屋からＪＲや近鉄などの電車が眺められるのも楽しかったです。朝食はハーフブッフェでメインディッシュを選ぶのですが座席につくまでメニューがわからなかったので、レストラン入口に案内があるといいなと思いました。朝食は7:00～でしたが、料理が出てくるのを待ったりして少し時間がかかるため、せめて6:30くらいから開いているとありがたかったです。",レジャー,家族
360,ストリングスホテル　名古屋,2016年05月,5,"
    5月5日に1泊で利用させていただきました。ラウンジが終わってしまっていて残念でしたが雰囲気良く次回は絶対利用したいと思います。お部屋は落ち着いた感じでくつろげました。",レジャー,一人
361,ストリングスホテル　名古屋,2016年05月,5,"
    オープンして、気になっておりましたのでＧＷに宿泊いたしました。名古屋の観光名所やおいしいお店を紹介してくださりとても有意義な宿泊になりました。また、お部屋も新しく、ナノイオン水など珍しいアメニティが多くあり、楽しめました。名古屋駅から１５分ぐらい歩きますが、道も単純でしたので、迷わずいけました。今後も利用いたします。ありがとうございました。",レジャー,家族
362,ストリングスホテル　名古屋,2016年04月,4,"
    コンサートのため宿泊しました。さすがオープンしたてのホテル、とても清潔で綺麗で、ベッドに寝転べば疲れがぐっすり取れました^_^スマートツインに宿泊しましたが充分でした。一つだけ残念だったのは朝食付にしたのですが充分に料理、飲み物の補充がなされていなかったことでしょうか。GWが始まったばかりかつオープン以来初の繁忙期だったから？間に合っていなかったようです。次は期待いたします。",レジャー,家族
363,ストリングスホテル　名古屋,2016年04月,1,"
    夜は表の入り口ではなく横の入り口からインターホンでドアを開けてもらう形式ですが、何度もインターホンを押しても返答が無く、23時近くに外でずっと待たされました。他のお客さんが電話して開けてもらったので、入ることができました。フロントに苦情を言ったところ、あ、すみません、と、まるで何を怒ってるんだろう？という反応でした。最悪な対応でした。",ビジネス,一人
364,ストリングスホテル　名古屋,2016年03月,4,"
    素敵なホテルが、場所が不便です。",レジャー,恋人
365,ストリングスホテル　名古屋,2016年03月,4,"
    名古屋観光で利用しました。もともと素泊りするつもりだったので食事などは予定していませんでしたが、結婚式をメインにおいているのか、一階ロビーは賑やかで華やかでしたがホテル自体はコンパクトなビジネスホテルのような感じでした。お部屋新しくできたばかりなのできれいで清潔な感じが良かったです。名古屋駅まで徒歩圏だったので便利でしたが、線路が近くて電車の音はかなり聞こえました。",レジャー,家族
366,ストリングスホテル　名古屋,2016年03月,4,"
    ３月19日に家族３人で宿泊しました。客室へのセキュリティもしっかりしており、部屋も清潔感があり快適でした。朝食は現地支払でいただきました。手作りのジュースもあり、味はGood!また名古屋に行くときは利用したいホテルです。",レジャー,家族
367,ストリングスホテル　名古屋,2016年03月,4,"
    今回初めて宿泊しました。名古屋駅からは10分程度歩きますが、慣れてしまえば気にならない距離だと思います。2泊して夕食も朝食も頂きましたが、おいしく頂くことができました。朝食のエッグベネディクトはお薦めです。部屋も非常に綺麗ですので、また利用したいと思えるホテルでした。",レジャー,一人
368,ストリングスホテル　名古屋,2016年02月,4,"
    オープンしたてのきれいなホテルでゆっくりすることができました。",ビジネス,一人
369,ストリングスホテル　名古屋,2016年02月,3,"
    ２月２７日に宿泊しました。部屋のエアコン（暖房）がよくきいていて、とても暑かったです。冷房にしたのですが、なかなか冷たい風が出てきませんでした。朝食はとてもおいしくいただきましたが、もう少しおかずの種類があるとうれしかったです。",レジャー,家族
370,ストリングスホテル　名古屋,2016年02月,3,"
    彼女の誕生日ということもあり、オープンしたばかりのストリングスホテルに泊まりました。チェックイン前に誕生日のサプライズがホテル側でできませんかと相談のお電話しましたが、そういったサービスはないとの事で特に何も対応はありませんでした。部屋、フロント、朝食、設備などすべてが品川とは大きく異なり、至って普通のビジネスホテルです。共用部に洗濯機もあり長期滞在の方は良いかもしれません。",レジャー,恋人
371,ストリングスホテル　名古屋,2016年02月,5,"
    初めて利用しましたが新築でとてもきれいなホテルでした。部屋も清潔でシンプルながら十分なアメニティで快適でした。埋め込みのUSB電源がデスクとベッドサイドに装備されているのはとても助かります。朝食もおいしく、レストランも落ち着く雰囲気でした。チェックイン時に１Fでフロントを探していたら、女性スタッフが丁寧にエレベータの場所を教えてくれました。名古屋宿泊の際にはまた利用したいと思いました。",レジャー,家族
372,ストリングスホテル　名古屋,2016年02月,4,"
    旅行でなく会社帰りに映画のレートショーを見た後に宿泊しました。豪華な部屋に宿泊させて頂きましたが品川のイメージがあったためちょっと入り口はびっくりでした。今回は短時間でしたので機会があればゆっくり宿泊してみたいです。",レジャー,一人
